_class,Username,page,timestamp,videoId,round,component,componentValue,userId
de.tum.rs.dao.Interaction,Livia,Video,1713960050899,7fDiDbsZplA,4,Video: Info button,,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960053302,7fDiDbsZplA,4,Info Button: Explaination,open,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960058500,7fDiDbsZplA,4,Dislike button,,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960068451,7fDiDbsZplA,4,Dislike button,,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960069212,7fDiDbsZplA,4,Dislike button,,Livia
de.tum.rs.dao.Interaction,Livia,Profile,1713960104898,,4,Model1: Input Number,1,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960147536,Fr6TT7v-I3M,4,'...' button,Open,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960157515,Fr6TT7v-I3M,4,'...' button,Cancel,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960159222,Fr6TT7v-I3M,4,Video: Info button,,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960160926,Fr6TT7v-I3M,4,Info Button: Explaination,open,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960180765,WpPJy5h0bX4,4,Like button,,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960186536,FTnMyF-Vfpg,4,Like button,,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960188105,FTnMyF-Vfpg,4,'...' button,Open,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960192601,FTnMyF-Vfpg,4,'...' button,Submit,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960192601,FTnMyF-Vfpg,4,'...' button: Five-star rating,4,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960198227,FTnMyF-Vfpg,4,Like button,,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960200172,FTnMyF-Vfpg,4,Like button,,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960220044,KHrfydOZBFk,4,Video: Info button,,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960222450,KHrfydOZBFk,4,Info Button: Explaination,open,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960254620,fH3tez7eyIU,5,Tour,Finish,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960257335,fH3tez7eyIU,5,Dislike button,,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960257335,fH3tez7eyIU,5,Dislike button,,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960270655,1q_ifeqpKG4,5,Like button,,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960270655,1q_ifeqpKG4,5,Like button,,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960287581,1q_ifeqpKG4,5,Video: Info button,,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960287581,1q_ifeqpKG4,5,Video: Info button,,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960321509,1q_ifeqpKG4,5,'...' button,Open,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960321509,1q_ifeqpKG4,5,'...' button,Open,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960323626,1q_ifeqpKG4,5,'...' button: Five-star rating,5,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960323626,1q_ifeqpKG4,5,'...' button,Submit,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960323626,1q_ifeqpKG4,5,'...' button: Five-star rating,5,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960329656,R1nd1f-jqnw,5,Video: Info button,,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960339857,R1nd1f-jqnw,5,'...' button,Open,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960342910,R1nd1f-jqnw,5,'...' button: Dislike reasons,"[""Not interested in topics""]",Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960342910,R1nd1f-jqnw,5,'...' button,Submit,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960351876,e1_bjoVOVTg,5,Tour,Finish,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960362670,e1_bjoVOVTg,5,Like button,,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960372593,zOKuo06Z2vE,5,'...' button,Open,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960378184,zOKuo06Z2vE,5,'...' button: Dislike reasons,"[""Dislike the creator""]",Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960378184,zOKuo06Z2vE,5,'...' button,Submit,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960390121,hWixdPcOsrs,5,Tour,Finish,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960434284,hWixdPcOsrs,6,Like button,,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960461623,r64iIAENdaQ,6,Video: Info button,,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960478127,r64iIAENdaQ,6,Video: Info button,,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960482002,r64iIAENdaQ,6,'See less' button,63,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960494474,iBNUr5VARKk,6,Tour,Finish,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960505263,iBNUr5VARKk,6,Like button,,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960515309,bjphr3JIk-k,6,'...' button,Open,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960517476,bjphr3JIk-k,6,'...' button,Cancel,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960519229,bjphr3JIk-k,6,Video: Info button,,Livia
de.tum.rs.dao.Interaction,Livia,Profile,1713960532795,,6,Model1: Input Number,8,Livia
de.tum.rs.dao.Interaction,Livia,Profile,1713960542166,,6,Topic Preferences: Sliders,Exploring Nature,Livia
de.tum.rs.dao.Interaction,Livia,Profile,1713960544701,,6,Topic Preferences: Sliders,Glass Making,Livia
de.tum.rs.dao.Interaction,Livia,Profile,1713960546466,,6,Topic Preferences: Sliders,Funny Moments,Livia
de.tum.rs.dao.Interaction,Livia,Profile,1713960553238,,6,Topic Preferences: Sliders,Peppa Pig,Livia
de.tum.rs.dao.Interaction,Livia,Profile,1713960561702,,6,Topic Preferences: Sliders,Moon,Livia
de.tum.rs.dao.Interaction,Livia,Profile,1713960564415,,6,Topic Preferences: Info button,,Livia
de.tum.rs.dao.Interaction,Livia,Profile,1713960572400,,6,Topic Preferences: Sliders,Comedy Standup,Livia
de.tum.rs.dao.Interaction,Livia,Profile,1713960575993,,6,Topic Preferences: Sliders,Space Exploration,Livia
de.tum.rs.dao.Interaction,Livia,Profile,1713960580251,,6,Topic Preferences: Sliders,Exploring Nature,Livia
de.tum.rs.dao.Interaction,Livia,Profile,1713960588722,,6,Topic Preferences: Sliders,Funny Challenges,Livia
de.tum.rs.dao.Interaction,Livia,Profile,1713960590151,,6,Topic Preferences: Sliders,Motivational Quote,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960613205,n_8kI5aGyM8,6,Like button,,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960617126,n_8kI5aGyM8,6,Video: Info button,,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960620381,n_8kI5aGyM8,6,'See more' button,73,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960622966,n_8kI5aGyM8,6,'See more' button,40,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960638968,HCH_dN_BXkw,6,Tour,Finish,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960643254,HCH_dN_BXkw,6,'...' button,Open,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960645301,HCH_dN_BXkw,6,'...' button,Cancel,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960653466,V_VzimVXEno,6,'...' button,Open,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960658834,V_VzimVXEno,6,'...' button: Dislike reasons,"[""Not interested in topics""]",Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960658834,V_VzimVXEno,6,'...' button: Five-star rating,1,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960658834,V_VzimVXEno,6,'...' button,Submit,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960677556,icqcO6BjH24,6,Like button,,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960679606,icqcO6BjH24,6,'...' button,Open,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960683607,icqcO6BjH24,6,'...' button: Five-star rating,2,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960683607,icqcO6BjH24,6,'...' button,Submit,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960717382,oQHy-_GmEGI,7,Like button,,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960742979,oQHy-_GmEGI,7,Like button,,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960769164,b3SxFY_ZGBQ,7,Video: Info button,,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960772990,b3SxFY_ZGBQ,7,'See more' button,244,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960785572,aBe0LPsqCB0,7,Dislike button,,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960797800,SmVHdgeAYO8,8,Video: Info button,,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960803165,SmVHdgeAYO8,8,'See less' button,143,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960821040,otwJkjeabWg,8,Dislike button,,Livia
de.tum.rs.dao.Interaction,Livia,Profile,1713960833124,,8,Personalisation slider: Slider,1,Livia
de.tum.rs.dao.Interaction,Livia,Profile,1713960837346,,8,Model2: Input Number,2,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960856206,cLCb4jpGhFo,8,Like button,,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960866936,RVff67t0F-s,8,Like button,,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960868339,RVff67t0F-s,8,Like button,,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960875705,RCGG_ijnPZo,8,Like button,,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960890071,FpEjTUD7nQM,9,Like button,,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960901624,obsgSA53kpA,9,Like button,,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960944674,8oe8NTCQjxA,10,Like button,,Livia
de.tum.rs.dao.Interaction,Livia,Video,1713960966824,4_vcvuWjZkk,10,Like button,,Livia
de.tum.rs.dao.Interaction,MariaRosa,Video,1714212799892,tx0IkzzRgww,1,Like button,,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714212816408,bhYCiYANYeY,1,Dislike button,,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714212822656,Ax47wdKvPk0,1,Dislike button,,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714212834416,QT2hGsmrGf4,1,Dislike button,,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714212839028,QT2hGsmrGf4,1,Dislike button,,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714212839662,QT2hGsmrGf4,1,Dislike button,,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714212901069,WLCxzvKJniQ,1,Dislike button,,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714212927654,ByvkpY_YFsI,2,Dislike button,,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714212945590,ONMhZCitILc,2,Dislike button,,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714212979709,53umKK9jCzo,2,Dislike button,,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714212985387,cipFChOXDBM,2,Dislike button,,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714212999164,488Muo7287U,2,Dislike button,,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714213026269,v-LHyFy-erc,2,Like button,,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714213048927,HCH_dN_BXkw,2,Dislike button,,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Profile,1714213090821,,2,Topic Preferences: Sliders,Gardening Tips,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Profile,1714213094143,,2,Topic Preferences: Sliders,Gardening Tips,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Profile,1714213205780,,2,Topic Preferences: Sliders,Kitchen Gadget,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Profile,1714213213076,,2,Topic Preferences: Sliders,Kitchen Gadget,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Profile,1714213215399,,2,Topic Preferences: Sliders,Gardening Tips,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714213258703,YCkpn50oHO4,2,Dislike button,,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714213289001,g0YH45AF4wA,2,Like button,,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714213307303,27-656ubvZI,2,Like button,,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714213315985,w9dXQiN47Ag,2,Dislike button,,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714213342938,9ZwpKWvTOI8,2,Dislike button,,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714213367474,R1nd1f-jqnw,3,Dislike button,,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714213390278,HfmBKduEyqw,4,Dislike button,,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714213414437,G2zIndzzxQk,4,Like button,,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714213492277,k_p_BJ0Xbw4,4,Like button,,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714213614984,oaiD-fbLL4A,4,Like button,,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714213800041,-a5RmUkGH5Y,5,Tour,Finish,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714213863396,fbuDQhqSmjE,5,Tour,Finish,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714213876283,T-uKQDjCmQo,6,Like button,,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714213905547,8L6eZ-WUF70,6,Like button,,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714213922921,K1Bd1e1EYXk,6,Tour,Finish,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714213930753,K1Bd1e1EYXk,6,Like button,,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714213990151,Obmx9SeXweg,6,Dislike button,,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714213998421,jCHDHuO5Pq8,6,Dislike button,,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714214065029,7UdiJWDFh0k,6,Tour,Finish,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714214102615,wREL_YSOWgQ,7,Dislike button,,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714214159517,Fj4fGhVDHNs,7,Like button,,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714214168502,TYkrDK6msp0,7,Dislike button,,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714214202329,mtB0OoNPexI,7,Like button,,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714214209133,DKBqPV0FzIs,7,Dislike button,,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714214219707,KHrfydOZBFk,8,Dislike button,,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714214227406,OvHAZmkD9FA,8,Like button,,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714214275609,zEqftydtRac,8,Dislike button,,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714214284323,k692aPEfO_0,8,Dislike button,,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714214290663,sAdj7rTxBw4,8,Dislike button,,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714214300627,mRtbwr1U9-0,8,Dislike button,,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714214306994,aBe0LPsqCB0,8,Dislike button,,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714214316313,nSDrrKtqISo,8,Dislike button,,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714214322253,IGB96A8y_DE,8,Like button,,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714214336426,nXNxQHfCLgE,8,Dislike button,,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714214343775,e3bDmAFvIJ0,9,Dislike button,,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714214352069,6Iqn6nBqLuY,9,Dislike button,,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714214357251,WpPJy5h0bX4,9,Dislike button,,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714214361684,rbAUjVbzjWs,9,Dislike button,,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714214365957,kqc1TYGVtYE,9,Dislike button,,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714214409725,Mhqyb-JiEAY,9,Dislike button,,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714214417418,yxRfU-N1D08,9,Dislike button,,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714214426213,CRqqhMASDCY,9,Dislike button,,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714214449938,yBUgexs7x50,9,Like button,,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714214489347,3B3_YhOWQ7Y,10,Like button,,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714214519353,VPbYni9IVeI,10,Dislike button,,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714214540387,fQFf2WIFz-U,10,Dislike button,,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714214546809,XQnkw0cOFWM,10,Dislike button,,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714214550366,p1jUJ340fDk,10,Dislike button,,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714214563374,Rra151iXyMQ,10,Dislike button,,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714214568530,nSargZP84Jk,10,Dislike button,,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714214572480,N013Z_ivjgM,10,Dislike button,,MariaRosa
de.tum.rs.dao.Interaction,MariaRosa,Video,1714214576782,sLaB7GIFdCo,10,Dislike button,,MariaRosa
de.tum.rs.dao.Interaction,Priya,Video,1715442427725,k3gBnZPYMGI,4,Like button,,Priya
de.tum.rs.dao.Interaction,Priya,Video,1715442504033,yXkzpNRY_fo,5,Tour,Finish,Priya
de.tum.rs.dao.Interaction,Priya,Video,1715442532331,zEqftydtRac,5,Tour,Finish,Priya
de.tum.rs.dao.Interaction,Priya,Video,1715442534791,zEqftydtRac,6,Dislike button,,Priya
de.tum.rs.dao.Interaction,Priya,Video,1715442544751,RiE8cW8EwZ0,6,Dislike button,,Priya
de.tum.rs.dao.Interaction,Priya,Video,1715442558909,9fG25CoYI5Q,6,Dislike button,,Priya
de.tum.rs.dao.Interaction,Priya,Video,1715442558909,9fG25CoYI5Q,6,Dislike button,,Priya
de.tum.rs.dao.Interaction,Priya,Video,1715442563507,OI-dtcQ_Zf0,6,Dislike button,,Priya
de.tum.rs.dao.Interaction,Priya,Video,1715442563507,OI-dtcQ_Zf0,6,Dislike button,,Priya
de.tum.rs.dao.Interaction,Priya,Video,1715442565822,OI-dtcQ_Zf0,6,'...' button,Open,Priya
de.tum.rs.dao.Interaction,Priya,Video,1715442565822,OI-dtcQ_Zf0,6,'...' button,Open,Priya
de.tum.rs.dao.Interaction,Priya,Video,1715442573059,OI-dtcQ_Zf0,6,'...' button: Dislike reasons,"[""Not interested in topics""]",Priya
de.tum.rs.dao.Interaction,Priya,Video,1715442573059,OI-dtcQ_Zf0,6,'...' button: Five-star rating,1,Priya
de.tum.rs.dao.Interaction,Priya,Video,1715442573059,OI-dtcQ_Zf0,6,'...' button: Dislike reasons,"[""Not interested in topics""]",Priya
de.tum.rs.dao.Interaction,Priya,Video,1715442573059,OI-dtcQ_Zf0,6,'...' button: Five-star rating,1,Priya
de.tum.rs.dao.Interaction,Priya,Video,1715442573060,OI-dtcQ_Zf0,6,'...' button,Submit,Priya
de.tum.rs.dao.Interaction,Priya,Video,1715442575929,2dCMWB6q2Rw,6,Dislike button,,Priya
de.tum.rs.dao.Interaction,Priya,Video,1715442576536,2dCMWB6q2Rw,6,'...' button,Open,Priya
de.tum.rs.dao.Interaction,Priya,Video,1715442579753,2dCMWB6q2Rw,6,'...' button,Submit,Priya
de.tum.rs.dao.Interaction,Priya,Video,1715442579753,2dCMWB6q2Rw,6,'...' button: Dislike reasons,"[""Not interested in topics""]",Priya
de.tum.rs.dao.Interaction,Priya,Video,1715442579753,2dCMWB6q2Rw,6,'...' button: Five-star rating,1,Priya
de.tum.rs.dao.Interaction,Priya,Video,1715442584671,KHrfydOZBFk,6,'...' button,Open,Priya
de.tum.rs.dao.Interaction,Priya,Video,1715442588039,KHrfydOZBFk,6,'...' button,Cancel,Priya
de.tum.rs.dao.Interaction,Priya,Video,1715442588847,KHrfydOZBFk,6,Dislike button,,Priya
de.tum.rs.dao.Interaction,Priya,Video,1715442597828,zEqftydtRac,6,Tour,Finish,Priya
de.tum.rs.dao.Interaction,Priya,Profile,1715442633532,,6,Model1: Info button,,Priya
de.tum.rs.dao.Interaction,Priya,Profile,1715442701428,,6,Model1: Info button,,Priya
de.tum.rs.dao.Interaction,Priya,Profile,1715442701428,,6,Model1: Info button,,Priya
de.tum.rs.dao.Interaction,Priya,Profile,1715442718568,,6,Personalisation slider: Slider,0.2,Priya
de.tum.rs.dao.Interaction,Priya,Profile,1715442718568,,6,Personalisation slider: Slider,0.2,Priya
de.tum.rs.dao.Interaction,Priya,Profile,1715442722899,,6,Topic Preferences: Sliders,Sigma Attitude,Priya
de.tum.rs.dao.Interaction,Priya,Profile,1715442722899,,6,Topic Preferences: Sliders,Sigma Attitude,Priya
de.tum.rs.dao.Interaction,Priya,Profile,1715442726863,,6,Topic Preferences: Sliders,Artistic Expression,Priya
de.tum.rs.dao.Interaction,Priya,Profile,1715442726863,,6,Topic Preferences: Sliders,Artistic Expression,Priya
de.tum.rs.dao.Interaction,Priya,Profile,1715442728436,,6,Topic Preferences: Sliders,Adventure Activities,Priya
de.tum.rs.dao.Interaction,Priya,Profile,1715442728436,,6,Topic Preferences: Sliders,Adventure Activities,Priya
de.tum.rs.dao.Interaction,Priya,Profile,1715442729694,,6,Topic Preferences: Sliders,Healthy Recipe,Priya
de.tum.rs.dao.Interaction,Priya,Profile,1715442733112,,6,Topic Preferences: Sliders,Space Exploration,Priya
de.tum.rs.dao.Interaction,Priya,Profile,1715442734912,,6,Topic Preferences: Sliders,Paint Techniques,Priya
de.tum.rs.dao.Interaction,Priya,Profile,1715442736109,,6,Topic Preferences: Sliders,Creative Writing and Art,Priya
de.tum.rs.dao.Interaction,Priya,Profile,1715442737814,,6,Topic Preferences: Sliders,Exploring Nature,Priya
de.tum.rs.dao.Interaction,Priya,Profile,1715442738964,,6,Topic Preferences: Sliders,Naruto Anime,Priya
de.tum.rs.dao.Interaction,Priya,Video,1715442767979,EWGOsO9XFVs,6,Like button,,Priya
de.tum.rs.dao.Interaction,Priya,Video,1715442778679,sLaB7GIFdCo,6,Dislike button,,Priya
de.tum.rs.dao.Interaction,Priya,Video,1715442796044,lLdNUmaT8bg,6,Like button,,Priya
de.tum.rs.dao.Interaction,Priya,Video,1715442811552,xcYXGdanPS4,6,Tour,Finish,Priya
de.tum.rs.dao.Interaction,Priya,Video,1715442820446,xcYXGdanPS4,6,Tour,Finish,Priya
de.tum.rs.dao.Interaction,Priya,Video,1715442870962,WwbqlHkQQsE,6,Like button,,Priya
de.tum.rs.dao.Interaction,Priya,Video,1715442870962,WwbqlHkQQsE,6,Like button,,Priya
de.tum.rs.dao.Interaction,Priya,Video,1715442904921,rbAUjVbzjWs,6,Dislike button,,Priya
de.tum.rs.dao.Interaction,Priya,Video,1715442904921,rbAUjVbzjWs,6,Dislike button,,Priya
de.tum.rs.dao.Interaction,Priya,Video,1715442908801,rbAUjVbzjWs,6,'...' button,Open,Priya
de.tum.rs.dao.Interaction,Priya,Video,1715442908801,rbAUjVbzjWs,6,'...' button,Open,Priya
de.tum.rs.dao.Interaction,Priya,Video,1715442910930,rbAUjVbzjWs,6,'...' button: Dislike reasons,"[""Not interested in topics""]",Priya
de.tum.rs.dao.Interaction,Priya,Video,1715442910930,rbAUjVbzjWs,6,'...' button: Five-star rating,1,Priya
de.tum.rs.dao.Interaction,Priya,Video,1715442910930,rbAUjVbzjWs,6,'...' button: Dislike reasons,"[""Not interested in topics""]",Priya
de.tum.rs.dao.Interaction,Priya,Video,1715442910930,rbAUjVbzjWs,6,'...' button: Five-star rating,1,Priya
de.tum.rs.dao.Interaction,Priya,Video,1715442910931,rbAUjVbzjWs,6,'...' button,Submit,Priya
de.tum.rs.dao.Interaction,Priya,Video,1715442916495,N013Z_ivjgM,6,Like button,,Priya
de.tum.rs.dao.Interaction,Priya,Video,1715442918095,N013Z_ivjgM,6,'...' button,Open,Priya
de.tum.rs.dao.Interaction,Priya,Video,1715442920334,N013Z_ivjgM,6,'...' button,Cancel,Priya
de.tum.rs.dao.Interaction,Priya,Video,1715442980450,5jQct3UtcC0,6,Tour,Finish,Priya
de.tum.rs.dao.Interaction,Priya,Video,1715442988704,5jQct3UtcC0,7,'...' button,Open,Priya
de.tum.rs.dao.Interaction,Priya,Video,1715442992217,5jQct3UtcC0,7,'...' button,Submit,Priya
de.tum.rs.dao.Interaction,Priya,Video,1715442992217,5jQct3UtcC0,7,'...' button: Dislike reasons,"[""Not interested in topics""]",Priya
de.tum.rs.dao.Interaction,Priya,Video,1715443004107,TYkrDK6msp0,7,'...' button,Open,Priya
de.tum.rs.dao.Interaction,Priya,Video,1715443008684,TYkrDK6msp0,7,'...' button,Submit,Priya
de.tum.rs.dao.Interaction,Priya,Video,1715443008684,TYkrDK6msp0,7,'...' button: Dislike reasons,"[""Not interested in topics""]",Priya
de.tum.rs.dao.Interaction,Priya,Video,1715443030464,_MG8tBb1jKg,7,Like button,,Priya
de.tum.rs.dao.Interaction,Priya,Video,1715443128902,6LlVejhNjtQ,7,Like button,,Priya
de.tum.rs.dao.Interaction,Priya,Video,1715443134581,r_AHZHx781w,7,'...' button,Open,Priya
de.tum.rs.dao.Interaction,Priya,Video,1715443136909,r_AHZHx781w,7,'...' button: Dislike reasons,"[""Not interested in topics""]",Priya
de.tum.rs.dao.Interaction,Priya,Video,1715443136909,r_AHZHx781w,7,'...' button,Submit,Priya
de.tum.rs.dao.Interaction,Priya,Video,1715443149033,i6yTB2Jc7Hg,7,Like button,,Priya
de.tum.rs.dao.Interaction,Priya,Video,1715443155447,1q_ifeqpKG4,7,'...' button,Open,Priya
de.tum.rs.dao.Interaction,Priya,Video,1715443157800,1q_ifeqpKG4,7,'...' button: Dislike reasons,"[""Not interested in topics""]",Priya
de.tum.rs.dao.Interaction,Priya,Video,1715443157801,1q_ifeqpKG4,7,'...' button,Submit,Priya
de.tum.rs.dao.Interaction,Priya,Video,1715443185024,11ooALUE__k,8,Dislike button,,Priya
de.tum.rs.dao.Interaction,Priya,Video,1715443185688,11ooALUE__k,8,'...' button,Open,Priya
